,time,cityName,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
1343,2022-03-10T02:01:13.073274+09:00,[충청남도],588744,672748,31714,730,14076,478,200,316,908,1582,798,838
1344,2022-03-10T02:01:13.073274+09:00,[전라북도],1018561,175793,19180,508,7763,375,137,199,306,882,415,1469
1345,2022-03-10T02:01:13.073274+09:00,[전라남도],1100538,140711,15802,662,7929,461,174,312,304,1921,511,2285
1346,2022-03-10T02:01:13.073274+09:00,[경상북도],413888,1284735,32367,944,17560,536,352,544,2447,1745,1641,1048
1347,2022-03-10T02:01:13.073274+09:00,[경상남도],786925,1246827,51476,1122,28035,718,407,481,2118,3929,1373,1412
1348,2022-03-10T02:01:13.073274+09:00,[제주특별자치도],214445,172711,13310,252,3266,138,63,97,258,556,223,298
1349,2022-03-10T02:01:13.073274+09:00,,16088582,16482304,793684,17585,274681,8930,4901,8455,26809,36165,11767,16911
1350,2022-03-10T02:02:54.781826+09:00,[서울특별시],2915924,3291966,177283,3754,35127,1505,862,1817,4847,4900,1356,1857
1351,2022-03-10T02:02:54.781826+09:00,[부산광역시],825810,1277171,47137,1063,21680,543,348,538,1922,2775,578,929
1352,2022-03-10T02:02:54.781826+09:00,[대구광역시],343869,1203658,30019,865,13215,328,245,464,2823,935,458,574
1353,2022-03-10T02:02:54.781826+09:00,[인천광역시],913085,879432,52010,1119,16301,488,248,463,1440,1566,530,765
1354,2022-03-10T02:02:54.781826+09:00,[광주광역시],835132,120293,14512,416,5812,222,93,139,114,1389,189,459
1355,2022-03-10T02:02:54.781826+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1356,2022-03-10T02:02:54.781826+09:00,[울산광역시],294013,399797,21229,358,9282,298,104,184,723,2187,232,304
1357,2022-03-10T02:02:54.781826+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1358,2022-03-10T02:02:54.781826+09:00,[경기도],4413904,3985151,204597,3991,62270,1866,1127,2080,6209,8372,1933,3045
1359,2022-03-10T02:02:54.781826+09:00,[강원도],417940,547613,24734,572,11592,319,180,253,844,1260,532,541
1360,2022-03-10T02:02:54.781826+09:00,[충청북도],455550,512775,26441,593,10989,383,203,277,788,1067,692,640
1361,2022-03-10T02:02:54.781826+09:00,[충청남도],588744,672748,31714,730,14076,478,200,316,908,1582,798,838
1362,2022-03-10T02:02:54.781826+09:00,[전라북도],1018885,175521,19152,508,7750,374,136,198,306,880,416,1467
1363,2022-03-10T02:02:54.781826+09:00,[전라남도],1100538,140711,15802,662,7929,461,174,312,304,1921,511,2285
1364,2022-03-10T02:02:54.781826+09:00,[경상북도],414362,1284143,32443,947,17587,538,354,543,2444,1753,1637,1045
1365,2022-03-10T02:02:54.781826+09:00,[경상남도],787242,1246451,51499,1126,28041,715,410,478,2115,3925,1366,1410
1366,2022-03-10T02:02:54.781826+09:00,[제주특별자치도],214412,172752,13309,252,3265,138,63,96,257,556,223,298
1367,2022-03-10T02:02:54.781826+09:00,,16092243,16478261,793906,17596,274836,8921,4896,8454,26793,36196,11759,16913
1368,2022-03-10T02:04:08.063628+09:00,,16071191,16495119,793659,17615,275868,9013,4930,8452,27039,36449,12112,17203
1369,2022-03-10T02:04:08.063628+09:00,[서울특별시],2915470,3292315,177290,3752,35144,1509,862,1817,4857,4903,1357,1858
1370,2022-03-10T02:04:08.063628+09:00,[부산광역시],825810,1277171,47137,1063,21680,543,348,538,1922,2775,578,929
1371,2022-03-10T02:04:08.063628+09:00,[대구광역시],343897,1203576,30017,866,13237,329,245,465,2834,932,462,575
1372,2022-03-10T02:04:08.063628+09:00,[인천광역시],912810,879694,52010,1118,16310,488,247,461,1442,1570,530,763
1373,2022-03-10T02:04:08.063628+09:00,[광주광역시],835132,120293,14512,416,5812,222,93,139,114,1389,189,459
1374,2022-03-10T02:04:08.063628+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1375,2022-03-10T02:04:08.063628+09:00,[울산광역시],293915,399866,21229,358,9291,299,104,184,726,2189,231,304
1376,2022-03-10T02:04:08.063628+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1377,2022-03-10T02:04:08.063628+09:00,[경기도],4413702,3985008,204650,3986,62327,1865,1123,2083,6215,8366,1945,3035
1378,2022-03-10T02:04:08.063628+09:00,[강원도],418056,547468,24741,572,11588,319,179,255,844,1260,532,541
1379,2022-03-10T02:04:08.063628+09:00,[충청북도],454732,513637,26423,593,10987,382,202,279,788,1062,689,638
1380,2022-03-10T02:04:08.063628+09:00,[충청남도],589315,672117,31774,734,14098,476,201,316,907,1579,795,839
1381,2022-03-10T02:04:08.063628+09:00,[전라북도],1018942,175471,19161,507,7746,373,135,199,306,879,414,1467
1382,2022-03-10T02:04:08.063628+09:00,[전라남도],1100538,140711,15802,662,7929,461,174,312,304,1921,511,2285
1383,2022-03-10T02:04:08.063628+09:00,[경상북도],414410,1284063,32451,948,17599,537,353,544,2450,1751,1634,1043
1384,2022-03-10T02:04:08.063628+09:00,[경상남도],786935,1246705,51506,1123,28090,713,409,477,2116,3923,1365,1413
1385,2022-03-10T02:04:08.063628+09:00,,31947685,32801292,1574388,34955,547625,17797,9754,16815,53613,72075,23652,33809
1386,2022-03-10T02:05:21.269745+09:00,[서울특별시],2916025,3291729,177232,3754,35113,1508,860,1815,4855,4900,1354,1852
1387,2022-03-10T02:05:21.269745+09:00,[부산광역시],826955,1275855,47240,1060,21723,544,347,537,1912,2786,578,942
1388,2022-03-10T02:05:21.269745+09:00,[대구광역시],343790,1203688,30014,868,13245,328,244,464,2833,930,463,574
1389,2022-03-10T02:05:21.269745+09:00,[인천광역시],912440,879956,52037,1122,16320,488,247,460,1445,1570,531,761
1390,2022-03-10T02:05:21.269745+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1391,2022-03-10T02:05:21.269745+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1392,2022-03-10T02:05:21.269745+09:00,[울산광역시],293915,399866,21229,358,9291,299,104,184,726,2189,231,304
1393,2022-03-10T02:05:21.269745+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1394,2022-03-10T02:05:21.269745+09:00,[경기도],4413320,3985524,204709,3982,62231,1863,1125,2080,6228,8359,1943,3032
1395,2022-03-10T02:05:21.269745+09:00,[강원도],418056,547468,24741,572,11588,319,179,255,844,1260,532,541
1396,2022-03-10T02:05:21.269745+09:00,[충청북도],454748,513563,26474,598,10982,380,201,283,786,1059,688,635
1397,2022-03-10T02:05:21.269745+09:00,[충청남도],589315,672118,31774,734,14098,476,201,316,907,1579,795,839
1398,2022-03-10T02:05:21.269745+09:00,[전라북도],1018863,175534,19165,506,7748,373,135,199,306,881,414,1466
1399,2022-03-10T02:05:21.269745+09:00,[전라남도],1100532,140711,15802,662,7929,461,174,312,304,1921,511,2285
1400,2022-03-10T02:05:21.269745+09:00,[경상북도],414332,1284133,32440,947,17602,537,353,543,2453,1751,1633,1043
1401,2022-03-10T02:05:21.269745+09:00,[경상남도],786688,1246844,51537,1127,28139,712,407,475,2117,3933,1366,1418
1402,2022-03-10T02:05:21.269745+09:00,[제주특별자치도],215387,171861,13293,247,3241,134,65,98,258,556,220,297
1403,2022-03-10T02:05:21.269745+09:00,,16092004,16477598,794208,17601,274952,8914,4887,8455,26837,36185,11756,16909
1404,2022-03-10T02:06:36.859878+09:00,[서울특별시],2915616,3292102,177237,3763,35118,1508,860,1814,4854,4901,1353,1850
1405,2022-03-10T02:06:36.859878+09:00,[부산광역시],826955,1275855,47240,1060,21723,544,347,537,1912,2786,578,942
1406,2022-03-10T02:06:36.859878+09:00,[대구광역시],344032,1203352,30025,869,13240,328,244,464,2832,929,463,574
1407,2022-03-10T02:06:36.859878+09:00,[인천광역시],911988,880377,52061,1123,16321,487,247,464,1441,1567,530,762
1408,2022-03-10T02:06:36.859878+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1409,2022-03-10T02:06:36.859878+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1410,2022-03-10T02:06:36.859878+09:00,[울산광역시],294123,399627,21250,358,9302,298,104,183,727,2190,230,304
1411,2022-03-10T02:06:36.859878+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1412,2022-03-10T02:06:36.859878+09:00,[경기도],4413220,3985798,204727,3982,62120,1870,1120,2073,6198,8374,1946,3032
1413,2022-03-10T02:06:36.859878+09:00,[강원도],418056,547468,24741,572,11588,319,179,255,844,1260,532,541
1414,2022-03-10T02:06:36.859878+09:00,[충청북도],454748,513563,26474,598,10982,380,201,283,786,1059,688,635
1415,2022-03-10T02:06:36.859878+09:00,[충청남도],589248,672121,31721,737,14152,474,202,317,904,1591,796,859
1416,2022-03-10T02:06:36.859878+09:00,[전라북도],1018799,175594,19162,507,7758,374,135,199,307,880,414,1467
1417,2022-03-10T02:06:36.859878+09:00,[전라남도],1100532,140711,15802,662,7929,461,174,312,304,1921,511,2285
1418,2022-03-10T02:06:36.859878+09:00,[경상북도],414223,1284225,32431,948,17601,538,354,543,2455,1750,1634,1042
1419,2022-03-10T02:06:36.859878+09:00,[경상남도],786338,1247146,51567,1126,28131,714,407,474,2123,3935,1364,1414
1420,2022-03-10T02:06:36.859878+09:00,[제주특별자치도],215346,171878,13287,247,3242,136,65,98,259,555,224,297
1421,2022-03-10T02:06:36.859878+09:00,,16090862,16478563,794246,17614,274908,8919,4883,8448,26807,36208,11759,16924
1422,2022-03-10T02:07:57.236805+09:00,[서울특별시],2915740,3291821,177307,3767,35156,1509,860,1814,4849,4908,1351,1858
1423,2022-03-10T02:07:57.236805+09:00,[부산광역시],826955,1275855,47240,1060,21723,544,347,537,1912,2786,578,942
1424,2022-03-10T02:07:57.236805+09:00,[대구광역시],343661,1203565,30043,875,13283,330,245,469,2842,932,466,575
1425,2022-03-10T02:07:57.236805+09:00,[인천광역시],911100,881243,52109,1115,16318,488,246,467,1437,1587,526,762
1426,2022-03-10T02:07:57.236805+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1427,2022-03-10T02:07:57.236805+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1428,2022-03-10T02:07:57.236805+09:00,[울산광역시],294123,399627,21250,358,9302,298,104,183,727,2190,230,304
1429,2022-03-10T02:07:57.236805+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1430,2022-03-10T02:07:57.236805+09:00,[경기도],4412249,3986733,204845,3984,62074,1873,1119,2069,6186,8354,1940,3033
1431,2022-03-10T02:07:57.236805+09:00,[강원도],418160,547326,24751,573,11596,319,179,255,842,1260,531,542
1432,2022-03-10T02:07:57.236805+09:00,[충청북도],454740,513544,26489,601,10976,380,200,282,783,1057,689,639
1433,2022-03-10T02:07:57.236805+09:00,[충청남도],589386,672002,31737,736,14139,473,202,317,906,1590,796,859
1434,2022-03-10T02:07:57.236805+09:00,[전라북도],1018740,175620,19175,509,7778,374,135,199,305,877,414,1464
1435,2022-03-10T02:07:57.236805+09:00,[전라남도],1100532,140711,15802,662,7929,461,174,312,304,1921,511,2285
1436,2022-03-10T02:07:57.236805+09:00,[경상북도],415107,1283148,32567,952,17631,540,357,549,2441,1752,1631,1046
1437,2022-03-10T02:07:57.236805+09:00,[경상남도],786246,1247159,51625,1123,28148,716,405,473,2126,3934,1363,1415
1438,2022-03-10T02:07:57.236805+09:00,[제주특별자치도],215062,172128,13308,246,3257,134,67,98,260,557,225,297
1439,2022-03-10T02:07:57.236805+09:00,,16089440,16479230,794771,17620,275009,8930,4883,8456,26784,36217,11749,16940
1440,2022-03-10T02:09:10.543122+09:00,[서울특별시],2916042,3291564,177305,3768,35147,1509,861,1815,4848,4909,1352,1866
1441,2022-03-10T02:09:10.543122+09:00,[부산광역시],827216,1275639,47232,1059,21716,543,347,537,1910,2787,578,942
1442,2022-03-10T02:09:10.543122+09:00,[대구광역시],343631,1203523,30068,875,13301,330,246,468,2846,933,465,576
1443,2022-03-10T02:09:10.543122+09:00,[인천광역시],910718,881581,52133,1115,16318,487,248,471,1433,1584,527,759
1444,2022-03-10T02:09:10.543122+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1445,2022-03-10T02:09:10.543122+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1446,2022-03-10T02:09:10.543122+09:00,[울산광역시],294123,399627,21250,358,9302,298,104,183,727,2190,230,304
1447,2022-03-10T02:09:10.543122+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1448,2022-03-10T02:09:10.543122+09:00,[경기도],4412401,3986559,204891,3983,62069,1874,1120,2065,6185,8348,1943,3022
1449,2022-03-10T02:09:10.543122+09:00,[강원도],418200,547280,24783,572,11595,318,179,254,840,1259,530,541
1450,2022-03-10T02:09:10.543122+09:00,[충청북도],454676,513595,26505,600,10972,381,201,281,781,1056,689,639
1451,2022-03-10T02:09:10.543122+09:00,[충청남도],589376,672003,31727,735,14133,472,202,316,905,1587,795,859
1452,2022-03-10T02:09:10.543122+09:00,[전라북도],1018740,175620,19175,509,7778,374,135,199,305,877,414,1464
1453,2022-03-10T02:09:10.543122+09:00,[전라남도],1100532,140711,15802,662,7929,461,174,312,304,1921,511,2285
1454,2022-03-10T02:09:10.543122+09:00,[경상북도],415076,1283149,32584,952,17640,540,357,550,2440,1752,1630,1046
1455,2022-03-10T02:09:10.543122+09:00,[경상남도],786019,1247315,51644,1121,28194,715,407,479,2128,3942,1365,1423
1456,2022-03-10T02:09:10.543122+09:00,[제주특별자치도],215016,172155,13306,246,3257,134,67,98,261,556,226,298
1457,2022-03-10T02:09:10.543122+09:00,,16089406,16479068,794927,17616,275053,8925,4890,8462,26777,36213,11752,16943
1458,2022-03-10T02:10:29.257108+09:00,,16080332,16484284,794911,17661,276204,9016,4933,8461,26974,36560,12055,17232
1459,2022-03-10T02:10:29.257108+09:00,[서울특별시],2917594,3289837,177435,3763,35195,1515,863,1813,4847,4963,1351,1870
1460,2022-03-10T02:10:29.257108+09:00,[부산광역시],827185,1275589,47230,1059,21715,543,347,537,1910,2787,578,942
1461,2022-03-10T02:10:29.257108+09:00,[대구광역시],343146,1203966,30084,876,13290,329,245,470,2853,935,468,574
1462,2022-03-10T02:10:29.257108+09:00,[인천광역시],910640,881649,52172,1117,16306,485,251,473,1434,1583,526,757
1463,2022-03-10T02:10:29.257108+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1464,2022-03-10T02:10:29.257108+09:00,[대전광역시],434151,465946,25050,554,8293,217,130,244,617,959,244,381
1465,2022-03-10T02:10:29.257108+09:00,[울산광역시],294385,399422,21218,362,9300,302,103,183,724,2190,229,303
1466,2022-03-10T02:10:29.257108+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1467,2022-03-10T02:10:29.257108+09:00,[경기도],4412849,3986106,204880,3988,62092,1871,1117,2069,6174,8358,1942,3009
1468,2022-03-10T02:10:29.257108+09:00,[강원도],418200,547280,24783,572,11595,318,179,254,840,1259,530,541
1469,2022-03-10T02:10:29.257108+09:00,[충청북도],454657,513614,26500,602,10970,381,202,281,785,1057,689,639
1470,2022-03-10T02:10:29.257108+09:00,[충청남도],589367,672001,31727,735,14133,472,202,316,905,1587,795,859
1471,2022-03-10T02:10:29.257108+09:00,[전라북도],1018727,175620,19175,508,7789,373,135,199,305,878,414,1466
1472,2022-03-10T02:10:29.257108+09:00,[전라남도],1099330,141695,15863,671,7990,462,177,312,305,1919,512,2279
1473,2022-03-10T02:10:29.257108+09:00,[경상북도],415304,1282914,32610,951,17643,539,356,549,2440,1750,1629,1046
1474,2022-03-10T02:10:29.257108+09:00,[경상남도],785544,1247716,51676,1120,28223,719,408,480,2128,3935,1368,1419
1475,2022-03-10T02:10:29.257108+09:00,,31954899,32790440,1576786,35048,548147,17814,9760,16831,53489,72272,23582,33854
1476,2022-03-10T02:11:43.398031+09:00,,16078555,16484708,795148,17665,276389,9010,4935,8470,26975,36582,12065,17208
1477,2022-03-10T02:11:43.398031+09:00,[서울특별시],2916769,3290455,177465,3756,35262,1512,866,1817,4845,4982,1351,1866
1478,2022-03-10T02:11:43.398031+09:00,[부산광역시],827185,1275589,47230,1059,21715,543,347,537,1910,2787,578,942
1479,2022-03-10T02:11:43.398031+09:00,[대구광역시],342875,1204215,30080,876,13312,328,245,470,2860,934,469,576
1480,2022-03-10T02:11:43.398031+09:00,[인천광역시],910546,881740,52173,1114,16315,483,251,479,1435,1581,528,756
1481,2022-03-10T02:11:43.398031+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1482,2022-03-10T02:11:43.398031+09:00,[대전광역시],434014,466071,25037,554,8312,217,129,243,619,960,247,380
1483,2022-03-10T02:11:43.398031+09:00,[울산광역시],294279,399531,21211,363,9300,303,103,183,724,2188,230,303
1484,2022-03-10T02:11:43.398031+09:00,[세종특별자치시],118682,102132,6976,88,1627,49,20,50,133,169,64,74
1485,2022-03-10T02:11:43.398031+09:00,[경기도],4413462,3984969,205011,3985,62161,1866,1117,2066,6175,8352,1941,3007
1486,2022-03-10T02:11:43.398031+09:00,[강원도],418200,547280,24783,572,11595,318,179,254,840,1259,530,541
1487,2022-03-10T02:11:43.398031+09:00,[충청북도],454657,513614,26500,602,10970,381,202,281,785,1057,689,639
1488,2022-03-10T02:11:43.398031+09:00,[충청남도],589367,672001,31727,735,14133,472,202,316,905,1587,795,859
1489,2022-03-10T02:11:43.398031+09:00,[전라북도],1018698,175615,19175,508,7789,373,135,199,305,878,414,1466
1490,2022-03-10T02:11:43.398031+09:00,[전라남도],1099330,141695,15863,671,7990,462,177,312,305,1919,512,2279
1491,2022-03-10T02:11:43.398031+09:00,[경상북도],415304,1282914,32610,951,17643,539,356,549,2440,1750,1629,1046
1492,2022-03-10T02:11:43.398031+09:00,[경상남도],785296,1247891,51697,1120,28236,718,406,480,2128,3942,1372,1415
1493,2022-03-10T02:11:43.398031+09:00,,31952024,32791089,1577182,35039,548531,17798,9763,16846,53499,72310,23601,33821
1494,2022-03-10T02:12:56.883678+09:00,,16077621,16485816,795287,17664,276464,9016,4939,8468,26972,36571,12052,17185
1495,2022-03-10T02:12:56.883678+09:00,[서울특별시],2917333,3289827,177457,3758,35236,1511,864,1816,4846,4981,1348,1864
1496,2022-03-10T02:12:56.883678+09:00,[부산광역시],827153,1275521,47233,1060,21728,544,347,537,1912,2786,579,942
1497,2022-03-10T02:12:56.883678+09:00,[대구광역시],342758,1204332,30071,877,13322,328,245,470,2860,933,469,578
1498,2022-03-10T02:12:56.883678+09:00,[인천광역시],910441,881837,52198,1114,16270,484,252,477,1433,1575,526,754
1499,2022-03-10T02:12:56.883678+09:00,[광주광역시],834806,120669,14496,420,5783,224,93,139,114,1383,189,463
1500,2022-03-10T02:12:56.883678+09:00,[대전광역시],433897,466200,25051,553,8313,217,131,243,618,959,247,379
1501,2022-03-10T02:12:56.883678+09:00,[울산광역시],294279,399531,21211,363,9300,303,103,183,724,2188,230,303
1502,2022-03-10T02:12:56.883678+09:00,[세종특별자치시],119087,101760,6945,87,1609,49,23,50,129,164,63,79
1503,2022-03-10T02:12:56.883678+09:00,[경기도],4412332,3986228,205071,3979,62153,1863,1113,2071,6188,8340,1938,2999
1504,2022-03-10T02:12:56.883678+09:00,[강원도],418200,547280,24783,572,11595,318,179,254,840,1259,530,541
1505,2022-03-10T02:12:56.883678+09:00,[충청북도],454715,513540,26516,602,10974,380,202,280,785,1063,691,638
1506,2022-03-10T02:12:56.883678+09:00,[충청남도],589378,671993,31724,735,14132,472,202,316,905,1587,795,859
